game_play_id,game_id,game,round,phase,season_code,quarter,type,number_of_play,team_id,player_id,play_type,player,team,dorsal,minute,marker_time,points_a,points_b,comment,play_info
2007_001_446,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q3,0,446,BAS,PCBX,OUT,"PRIGIONI, PABLO",BASKONIA,5,30,00:00,0,0,,Out
2007_001_447,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q3,0,447,BAS,PAFP,IN,"PLANINIC, ZORAN",BASKONIA,10,30,00:00,0,0,,In
2007_001_448,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q3,0,448,OLY,PCBV,3FGM,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,30,00:00,70,65,,Three Pointer (1/2 -  12 pt)
2007_001_449,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q3,0,449,OLY,PJDR,AS,"TEODOSIC, MILOS",OLYMPIACOS PIRAEUS B.C.,18,30,00:00,0,0,,Assist (1)
2007_001_450,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q3,0,450,BAS,PANB,3FGA,"RAKOCEVIC, IGOR",BASKONIA,8,30,00:00,0,0,,Missed Three Pointer (2/3 -  8 pt)
2007_001_452,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q3,0,452,,,EP,,,,31,,0,0,,End Period
2007_001_454,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q3,0,454,OLY,PAMM,CM,"PRINTEZIS, GEORGIOS",OLYMPIACOS PIRAEUS B.C.,16,30,00:00,0,0,,Foul (1)
2007_001_455,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,455,BAS,PJZJ,IN,"TELETOVIC, MIRZA",BASKONIA,12,31,09:00,0,0,,In
2007_001_456,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,456,BAS,PJTT,OUT,"MCDONALD, WILL",BASKONIA,45,31,09:00,0,0,,Out
2007_001_457,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,457,BAS,PANB,2FGM,"RAKOCEVIC, IGOR",BASKONIA,8,31,09:00,70,67,,Two Pointer (2/9 -  10 pt)
2007_001_458,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,458,BAS,PAFP,2FGM,"PLANINIC, ZORAN",BASKONIA,10,31,09:00,70,69,,Two Pointer (5/9 -  19 pt)
2007_001_459,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,459,BAS,PCBY,ST,"SPLITTER, TIAGO",BASKONIA,21,31,09:00,0,0,,Steal (1)
2007_001_460,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,460,OLY,PJDR,TO,"TEODOSIC, MILOS",OLYMPIACOS PIRAEUS B.C.,18,31,09:00,0,0,,Turnover (1)
2007_001_461,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,461,OLY,PJDR,TO,"TEODOSIC, MILOS",OLYMPIACOS PIRAEUS B.C.,18,31,09:00,0,0,,Turnover (2)
2007_001_462,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,462,OLY,PCBV,TO,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,31,09:00,0,0,,Turnover (3)
2007_001_463,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,463,BAS,PJWO,2FGM,"MICKEAL, PETE",BASKONIA,33,31,09:00,70,71,,Two Pointer (1/2 -  2 pt)
2007_001_464,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,464,BAS,PANB,AS,"RAKOCEVIC, IGOR",BASKONIA,8,31,09:00,0,0,,Assist (1)
2007_001_466,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,466,OLY,PTFV,RV,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,32,08:00,0,0,,Foul Drawn (1)
2007_001_467,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,467,BAS,PJWO,CM,"MICKEAL, PETE",BASKONIA,33,32,08:00,0,0,,Foul (1)
2007_001_468,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,468,OLY,PCRR,IN,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,32,08:00,0,0,,In
2007_001_469,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,469,OLY,PJDR,OUT,"TEODOSIC, MILOS",OLYMPIACOS PIRAEUS B.C.,18,32,08:00,0,0,,Out
2007_001_470,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,470,OLY,PTFV,FTA,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,32,08:00,0,0,,Missed Free Throw (0/1 -  12 pt)
2007_001_471,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,471,OLY,PTFV,FTM,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,32,08:00,71,71,,Free Throw In (1/2 -  13 pt)
2007_001_472,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,472,BAS,PJWO,3FGM,"MICKEAL, PETE",BASKONIA,33,32,08:00,71,74,,Three Pointer (1/2 -  5 pt)
2007_001_473,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,473,BAS,PANB,AS,"RAKOCEVIC, IGOR",BASKONIA,8,32,08:00,0,0,,Assist (2)
2007_001_474,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,474,OLY,PTFV,2FGM,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,32,08:00,73,74,,Two Pointer (4/7 -  15 pt)
2007_001_475,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,475,OLY,PTFV,RV,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,32,08:00,0,0,,Foul Drawn (2)
2007_001_476,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,476,BAS,PJWO,CM,"MICKEAL, PETE",BASKONIA,33,32,08:00,0,0,,Foul (2)
2007_001_478,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,478,OLY,PTFV,FTA,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,32,08:00,0,0,,Missed Free Throw (1/3 -  15 pt)
2007_001_479,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,479,OLY,PAQU,D,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,32,08:00,0,0,,Def Rebound (9)
2007_001_480,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,480,OLY,PCBV,2FGM,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,32,08:00,75,74,,Two Pointer (4/7 -  14 pt)
2007_001_481,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,481,BAS,PJZJ,D,"TELETOVIC, MIRZA",BASKONIA,12,32,08:00,0,0,,Def Rebound (6)
2007_001_482,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,482,BAS,PANB,2FGA,"RAKOCEVIC, IGOR",BASKONIA,8,32,08:00,0,0,,Missed Two Pointer (2/10 -  10 pt)
2007_001_483,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,483,BAS,PJWO,3FGA,"MICKEAL, PETE",BASKONIA,33,32,08:00,0,0,,Missed Three Pointer (1/3 -  5 pt)
2007_001_484,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,484,BAS,PANB,ST,"RAKOCEVIC, IGOR",BASKONIA,8,32,08:00,0,0,,Steal (1)
2007_001_485,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,485,BAS,PJWO,RV,"MICKEAL, PETE",BASKONIA,33,32,08:00,0,0,,Foul Drawn (1)
2007_001_487,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,487,OLY,PCBV,D,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,33,07:00,0,0,,Def Rebound (2)
2007_001_488,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,488,OLY,PCBV,TO,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,33,07:00,0,0,,Turnover (4)
2007_001_489,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,489,OLY,PCRR,CM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,33,07:00,0,0,,Foul (3)
2007_001_490,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,490,BAS,PJWO,FTM,"MICKEAL, PETE",BASKONIA,33,33,07:00,75,75,,Free Throw In (1/1 -  6 pt)
2007_001_491,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,491,OLY,PTFV,2FGM,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,33,07:00,77,75,,Two Pointer (5/8 -  17 pt)
2007_001_492,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,492,BAS,PCBY,2FGM,"SPLITTER, TIAGO",BASKONIA,21,33,07:00,77,77,,Two Pointer (5/7 -  11 pt)
2007_001_493,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,493,BAS,PANB,AS,"RAKOCEVIC, IGOR",BASKONIA,8,33,07:00,0,0,,Assist (3)
2007_001_494,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,494,BAS,PJWO,FTM,"MICKEAL, PETE",BASKONIA,33,33,07:00,77,78,,Free Throw In (2/2 -  7 pt)
2007_001_496,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,496,BAS,PAFP,D,"PLANINIC, ZORAN",BASKONIA,10,34,06:00,0,0,,Def Rebound (3)
2007_001_497,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,497,BAS,PJZJ,TO,"TELETOVIC, MIRZA",BASKONIA,12,34,06:00,0,0,,Turnover (3)
2007_001_498,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,498,OLY,PAQU,2FGA,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,34,06:00,0,0,,Missed Two Pointer (1/3 -  6 pt)
2007_001_499,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,499,OLY,PCRR,D,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,34,06:00,0,0,,Def Rebound (2)
2007_001_500,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,500,BAS,PJWO,CM,"MICKEAL, PETE",BASKONIA,33,34,06:00,0,0,,Foul (3)
2007_001_501,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,501,OLY,P000126,2FGA,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,34,06:00,0,0,,Missed Two Pointer (5/13 -  21 pt)
2007_001_502,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,502,OLY,PAQU,O,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,34,06:00,0,0,,Off Rebound (1)
2007_001_503,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,503,OLY,PAQU,RV,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,34,06:00,0,0,,Foul Drawn (4)
2007_001_504,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,504,OLY,PAQU,FTM,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,34,06:00,78,78,,Free Throw In (2/2 -  7 pt)
2007_001_505,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,505,OLY,PAQU,FTM,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,34,06:00,79,78,,Free Throw In (3/3 -  8 pt)
2007_001_507,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,507,BAS,PANB,3FGA,"RAKOCEVIC, IGOR",BASKONIA,8,35,05:00,0,0,,Missed Three Pointer (2/4 -  10 pt)
2007_001_508,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,508,OLY,,D,,OLYMPIACOS PIRAEUS B.C.,,35,05:00,0,0,,Def Rebound (3)
2007_001_509,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,509,OLY,PCBV,2FGM,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,35,05:00,81,78,,Two Pointer (5/8 -  16 pt)
2007_001_510,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,510,OLY,P000126,AS,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,35,05:00,0,0,,Assist (3)
2007_001_511,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,511,BAS,PCBX,IN,"PRIGIONI, PABLO",BASKONIA,5,35,05:00,0,0,,In
2007_001_512,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,512,BAS,PANB,OUT,"RAKOCEVIC, IGOR",BASKONIA,8,35,05:00,0,0,,Out
2007_001_513,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,513,BAS,PCBY,OUT,"SPLITTER, TIAGO",BASKONIA,21,35,05:00,0,0,,Out
2007_001_514,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,514,BAS,PJTT,IN,"MCDONALD, WILL",BASKONIA,45,35,05:00,0,0,,In
2007_001_515,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,515,OLY,PAMM,IN,"PRINTEZIS, GEORGIOS",OLYMPIACOS PIRAEUS B.C.,16,35,05:00,0,0,,In
2007_001_516,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,516,OLY,P000126,OUT,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,35,05:00,0,0,,Out
2007_001_517,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,517,BAS,PJWO,2FGM,"MICKEAL, PETE",BASKONIA,33,35,05:00,81,80,,Two Pointer (2/3 -  9 pt)
2007_001_519,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,519,OLY,PCRR,2FGA,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,36,04:00,0,0,,Missed Two Pointer (3/8 -  15 pt)
2007_001_520,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,520,OLY,PCRR,O,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,36,04:00,0,0,,Off Rebound (2)
2007_001_521,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,521,OLY,PTFV,2FGM,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,36,04:00,83,80,,Two Pointer (6/9 -  19 pt)
2007_001_522,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,522,OLY,PCRR,AS,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,36,04:00,0,0,,Assist (4)
2007_001_523,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,523,BAS,PAFP,3FGA,"PLANINIC, ZORAN",BASKONIA,10,36,04:00,0,0,,Missed Three Pointer (3/7 -  19 pt)
2007_001_524,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,524,OLY,PTFV,D,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,36,04:00,0,0,,Def Rebound (3)
2007_001_525,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,525,OLY,PAQU,2FGM,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,36,04:00,85,80,,Two Pointer (2/4 -  10 pt)
2007_001_526,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,526,OLY,PTFV,AS,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,36,04:00,0,0,,Assist (2)
2007_001_528,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,528,BAS,PJTT,2FGA,"MCDONALD, WILL",BASKONIA,45,37,03:00,0,0,,Missed Two Pointer (3/5 -  7 pt)
2007_001_529,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,529,OLY,PAMM,D,"PRINTEZIS, GEORGIOS",OLYMPIACOS PIRAEUS B.C.,16,37,03:00,0,0,,Def Rebound (4)
2007_001_530,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,530,OLY,PCRR,3FGM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,37,03:00,88,80,,Three Pointer (2/5 -  18 pt)
2007_001_531,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,531,BAS,PCBX,3FGA,"PRIGIONI, PABLO",BASKONIA,5,37,03:00,0,0,,Missed Three Pointer (2/8 -  8 pt)
2007_001_532,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,532,OLY,PAQU,D,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,37,03:00,0,0,,Def Rebound (10)
2007_001_533,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,533,OLY,PAQU,3FGA,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,37,03:00,0,0,,Missed Three Pointer (1/3 -  10 pt)
2007_001_534,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,534,BAS,PJZJ,D,"TELETOVIC, MIRZA",BASKONIA,12,37,03:00,0,0,,Def Rebound (7)
2007_001_536,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,536,BAS,PAFP,3FGA,"PLANINIC, ZORAN",BASKONIA,10,38,02:00,0,0,,Missed Three Pointer (3/8 -  19 pt)
2007_001_537,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,537,BAS,PJTT,O,"MCDONALD, WILL",BASKONIA,45,38,02:00,0,0,,Off Rebound (1)
2007_001_538,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,538,BAS,PJZJ,2FGM,"TELETOVIC, MIRZA",BASKONIA,12,38,02:00,88,82,,Two Pointer (4/10 -  16 pt)
2007_001_539,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,539,OLY,PAQU,3FGA,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,38,02:00,0,0,,Missed Three Pointer (1/4 -  10 pt)
2007_001_540,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,540,BAS,PAFP,D,"PLANINIC, ZORAN",BASKONIA,10,38,02:00,0,0,,Def Rebound (4)
2007_001_541,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,541,BAS,PJWO,CM,"MICKEAL, PETE",BASKONIA,33,38,02:00,0,0,,Foul (4)
2007_001_542,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,542,BAS,PAFP,TO,"PLANINIC, ZORAN",BASKONIA,10,38,02:00,0,0,,Turnover (1)
2007_001_543,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,543,OLY,PCBV,ST,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,38,02:00,0,0,,Steal (7)
2007_001_544,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,544,OLY,PCBV,RV,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,38,02:00,0,0,,Foul Drawn (3)
2007_001_545,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,545,OLY,PAQU,OUT,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,38,02:00,0,0,,Out
2007_001_546,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,546,OLY,P000126,IN,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,38,02:00,0,0,,In
2007_001_547,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,547,BAS,PAJK,IN,"VIDAL, SERGI",BASKONIA,9,38,02:00,0,0,,In
2007_001_548,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,548,BAS,PJWO,OUT,"MICKEAL, PETE",BASKONIA,33,38,02:00,0,0,,Out
2007_001_550,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,550,OLY,P000126,TO,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,39,01:00,0,0,,Turnover (1)
2007_001_551,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,551,OLY,P000126,CM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,39,01:00,0,0,,Foul (1)
2007_001_552,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,552,BAS,PJTT,ST,"MCDONALD, WILL",BASKONIA,45,39,01:00,0,0,,Steal (1)
2007_001_553,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,553,BAS,PJTT,RV,"MCDONALD, WILL",BASKONIA,45,39,01:00,0,0,,Foul Drawn (2)
2007_001_554,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,554,BAS,PAJK,3FGM,"VIDAL, SERGI",BASKONIA,9,39,01:00,88,85,,Three Pointer (1/1 -  5 pt)
2007_001_555,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,555,BAS,PAFP,AS,"PLANINIC, ZORAN",BASKONIA,10,39,01:00,0,0,,Assist (2)
2007_001_556,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,556,OLY,PCRR,2FGA,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,39,01:00,0,0,,Missed Two Pointer (3/9 -  18 pt)
2007_001_557,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q4,0,557,BAS,PJZJ,D,"TELETOVIC, MIRZA",BASKONIA,12,39,01:00,0,0,,Def Rebound (8)
